ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000027893.14	Ahcyl1	Ahcyl1	229709	S-adenosylhomocysteine hydrolase-like 1	11.68635135239637	11.660041511034402	11.747286341208738	11.718105840438474	11.573598955908343	11.620179247957354	11.672439084970309
ENSMUSG00000014599.10	Csf1	Csf1	12977	colony stimulating factor 1 (macrophage)	9.229520891499297	9.567571395445233	9.523552286161614	9.319929174850218	9.289569940751495	9.41514560897	9.441216620806347
ENSMUSG00000105944.1	NA	ENSMUSG00000105944.1	NA	NA	8.208901264674745	7.997068707323734	8.073792053507871	8.238985760241444	8.16063993693126	8.078526767524403	8.160702625297365
ENSMUSG00000105456.1	NA	ENSMUSG00000105456.1	NA	NA	7.505735499194145	7.50990155704174	7.397857456800606	7.583888520304295	7.397857456800606	7.397857456800606	7.626195572137776
ENSMUSG00000086968.8	4933431E20Rik	4933431E20Rik	329735	RIKEN cDNA 4933431E20 gene	8.286524068897464	8.195811817536526	8.248328089360472	8.178122806945707	7.896121330943938	8.110327831579037	8.077290729955426
ENSMUSG00000004032.10	Gstm5	Gstm5	14866	glutathione S-transferase, mu 5	8.195146281158067	7.88406491068048	7.796009454743478	7.89945086839826	7.9260221818065375	7.931270889699118	7.9162980412242945
ENSMUSG00000004035.12	Gstm7	Gstm7	68312	glutathione S-transferase, mu 7	7.397857456800606	7.397857456800606	7.655337991803435	7.505312127908469	7.523004203990857	7.583563355273468	7.500058611746718
ENSMUSG00000049231.6	NA	ENSMUSG00000049231.6	NA	NA	8.057262507346893	7.857990495557382	8.083205079864356	7.921517959696253	7.811632762822896	7.961989210236303	7.989752153956337
ENSMUSG00000058135.12	Gstm1	Gstm1	14862	glutathione S-transferase, mu 1	8.11430916479346	8.232304235841722	8.03464815773945	7.942654790465073	8.189470771567287	7.971846032408689	8.223280526801322
ENSMUSG00000027890.17	Gstm4	Gstm4	14865	glutathione S-transferase, mu 4	8.144808802786155	8.13327255346923	8.31207593538378	8.225887171258012	8.140738880964435	8.20441925239584	8.334774404522893
ENSMUSG00000027889.17	Ampd2	Ampd2	109674	adenosine monophosphate deaminase 2	10.272566354871206	10.445692251907884	10.324683566763944	10.3134238009692	10.330787641293904	10.405483033476237	10.383057977810259
ENSMUSG00000056411.2	Gm12500	Gm12500	791415	predicted gene 12500	7.505735499194145	7.64814465777514	7.397857456800606	7.701295803008223	7.397857456800606	7.549520545786097	7.542361526480961
ENSMUSG00000000001.4	Gnai3	Gnai3	14679	G protein subunit alpha i3	13.032763258799577	12.864466924272334	12.865847923189946	12.886219594315428	12.986184153356385	13.026558140123601	13.084567936985763
ENSMUSG00000046793.8	Gpr61	Gpr61	229714	G protein-coupled receptor 61	7.397857456800606	7.556271972037039	7.513128471779956	7.637911923821102	7.397857456800606	7.397857456800606	7.542361526480961
ENSMUSG00000050947.9	Amigo1	Amigo1	229715	adhesion molecule with Ig like domain 1	9.014603832804738	9.2401559773799	9.007622101386755	9.085549612020515	9.087615401701884	8.801194505918257	8.93970504710786
ENSMUSG00000048796.7	Cyb561d1	Cyb561d1	72023	cytochrome b-561 domain containing 1	10.397928278472419	10.11845773697556	10.404950079192593	10.241377744179937	10.195621100605955	10.492414653837873	10.464310384548172
ENSMUSG00000048997.17	Atxn7l2	Atxn7l2	72522	ataxin 7-like 2	9.408104224940029	9.418922837944354	9.468931459099322	9.457516936787918	9.568939771259522	9.3483495645031809	9.504957177359385
ENSMUSG00000085102.1	NA	ENSMUSG00000085102.1	NA	NA	7.550384546626172	7.6217771517426725	7.397857456800606	7.612618131970887	7.397857456800606	7.397857456800606	7.602131826671353
ENSMUSG00000068749.9	Psma5	Psma5	26442	proteasome subunit alpha 5	11.955183019175903	11.574756152480559	11.641527214456863	11.7546062081965	11.695482511922686	11.7429560677463	11.678803929219283
ENSMUSG00000068747.14	Sort1	Sort1	20661	sortilin 1	8.00378663179379	7.784925195527444	7.761509898593477	7.660763482872843	7.792498756325475	7.7007666324070225	7.80539123767687
ENSMUSG00000074281.3	Gm12522	Gm12522	100038453	predicted gene 12522	7.6828786791914965	7.64814465777514	7.628216026979134	7.612618131970887	7.523004203990857	7.505124134298404	7.397857456800606
ENSMUSG00000068744.12	Psrc1	Psrc1	56742	proline/serine-rich coiled-coil 1	8.286524068897464	8.50254603740223	8.5168348953734	8.454254023496297	8.380254826007599	8.02759063989675	8.147498163331775
ENSMUSG00000068740.13	Celsr2	Celsr2	53883	cadherin, EGF LAG seven-pass G-type receptor 2	8.292654543115122	8.260271655315291	8.218212812086843	8.330752465348398	8.318940152447414	8.183796889846366	8.360389934931034
ENSMUSG00000068739.13	Sars1	Sars1	20226	seryl-tRNA synthetase 1	12.269482136045815	12.135553221685305	12.299242856586558	12.279696877965037	12.152655761146798	12.244757813706414	12.236998008287975
ENSMUSG00000040412.17	Elapor1	Elapor1	229722	endosome-lysosome associated apoptosis and autophagy regulator 1	7.738286905345892	7.7333180025088994	7.842655165352115	7.736956390647564	7.703924954815738	7.783552420143355	7.72044105261936
ENSMUSG00000103761.1	NA	ENSMUSG00000103761.1	NA	NA	7.397857456800606	7.50990155704174	7.628216026979134	7.612618131970887	7.574786282696423	7.612242922422099	7.397857456800606
ENSMUSG00000027886.7	Cfap276	Cfap276	75504	cilia and flagella associated protein 276	7.397857456800606	7.59182617858982	7.397857456800606	7.612618131970887	7.397857456800606	7.612242922422099	7.542361526480961
ENSMUSG00000088185.1	NA	ENSMUSG00000088185.1	NA	NA	8.731678012229608	8.203256427103682	8.589376835827357	8.711522008273118	8.647310305328663	8.477145087387726	8.899517462806468
ENSMUSG00000105810.1	NA	ENSMUSG00000105810.1	NA	NA	7.814317188643171	7.556271972037039	7.655337991803435	7.549786225220461	7.523004203990857	7.549520545786097	7.500058611746718
ENSMUSG00000068732.5	Tmem167b	Tmem167b	67495	transmembrane protein 167B	10.484358571164432	10.381194001821783	10.460866185995512	10.563041812059797	10.384727542975478	10.523326081481386	10.609193499421503
ENSMUSG00000048100.13	Taf13	Taf13	99730	TATA-box binding protein associated factor 13	10.52331420749403	10.417634976233524	10.339403186025214	10.442309136926994	10.286678633239493	10.464676505965933	10.548564948811777
ENSMUSG00000040389.15	Wdr47	Wdr47	99512	WD repeat domain 47	9.798072687951223	9.852172089282286	9.945459721472153	9.852195840778021	10.036886785340151	10.014766196186496	9.960365733673376
ENSMUSG00000081499.1	NA	ENSMUSG00000081499.1	NA	NA	7.6617969387026665	7.59182617858982	7.628216026979134	7.637911923821102	7.614482390971379	7.660304578594714	7.626195572137776
ENSMUSG00000027884.16	Clcc1	Clcc1	229725	chloride channel CLIC-like 1	10.910199305848742	10.73006901445555	10.743665482686884	10.831389107633818	10.749343647569848	11.037881987387895	10.838058050274615
ENSMUSG00000027883.15	Gpsm2	Gpsm2	76123	G-protein signalling modulator 2 (AGS3-like, C. elegans)	9.105244748686626	9.441557224380642	9.438349945932545	9.392729573128316	9.63571133596583	9.433899308170444	9.352306661118064
ENSMUSG00000049565.16	Aknad1	Aknad1	329738	AKNA domain containing 1	7.397857456800606	7.693853359503846	7.513128471779956	7.397857456800606	7.574786282696423	7.549520545786097	7.542361526480961
ENSMUSG00000027882.18	Stxbp3	Stxbp3	20912	syntaxin binding protein 3	11.272030591958542	11.32598678573238	11.124305773197836	11.179699772501563	11.389881159004693	11.28236370864946	11.256066828966944
ENSMUSG00000027881.14	Prpf38b	Prpf38b	66921	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	12.27223940889539	12.409918593468065	12.414861478598063	12.369293170207312	12.411549152658848	12.326766538563573	12.244578538870014
ENSMUSG00000040339.10	Eeig2	Eeig2	329739	EEIG family member 2	9.541800242718415	9.691784056893459	9.674903054673933	9.725504644476391	10.070481593461063	9.727099767231403	9.638278275846254
ENSMUSG00000106108.1	NA	ENSMUSG00000106108.1	NA	NA	7.901408271298079	7.943636785759976	7.935552799027677	7.962965908188283	7.811632762822896	7.838516220640942	7.829934280670575
ENSMUSG00000105139.1	NA	ENSMUSG00000105139.1	NA	NA	9.482741281200203	8.775731653988538	9.079767564548243	8.951669336714765	9.244573268570484	9.3483495645031809	9.366244381359357
ENSMUSG00000040322.10	Slc25a24	Slc25a24	229731	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	11.37700976774986	11.693762945791885	11.387639127773426	11.344248898267193	11.818026576833654	11.462165644839452	11.40419042098279
ENSMUSG00000033721.16	Vav3	Vav3	57257	vav 3 oncogene	9.89886428574939	9.684353834710711	9.875495697553875	9.540393514022062	9.78169579376303	9.82739625985515	9.693281180934981
ENSMUSG00000049300.11	Prmt6	Prmt6	99890	protein arginine N-methyltransferase 6	9.450103859103619	9.336374941092618	9.354725374953903	9.310812056274697	9.31147293549234	9.341694447414033	9.280203092407483
ENSMUSG00000105509.1	NA	ENSMUSG00000105509.1	NA	NA	7.84100939774605	7.986790402315649	7.981788909970688	7.932195633935983	8.12024079321623	7.90971992191774	7.8642661281224875
ENSMUSG00000074264.12	Amy1	Amy1	11722	amylase 1, salivary	7.720891747974023	7.784925195527444	7.679838674453708	7.826200453917407	7.574786282696423	7.7007666324070225	7.647937274488109
ENSMUSG00000027981.14	Rnpc3	Rnpc3	67225	RNA-binding region (RNP1, RRM) containing 3	10.46104327745315	10.426328017949006	10.520010147377558	10.55851533294696	10.618853707804057	10.524252255334767	10.692158097051987
ENSMUSG00000045092.8	S1pr1	S1pr1	13609	sphingosine-1-phosphate receptor 1	14.030476715748344	13.947972229559456	14.102763938205346	14.01225958276587	14.090429781922728	14.16492921440883	14.131637295749874
ENSMUSG00000052769.7	NA	ENSMUSG00000052769.7	NA	NA	8.2020561660832	8.09106082898874	8.110644380695696	8.245450876861751	8.066017144029992	8.47226596346715	8.147498163331775
ENSMUSG00000054426.11	A930005H10Rik	A930005H10Rik	68161	RIKEN cDNA A930005H10 gene	9.729759549682797	9.289193231288143	9.712106259180752	9.592847543983803	9.652483234270669	9.596923717438344	9.74461534759606
ENSMUSG00000033554.17	Dph5	Dph5	69740	diphthamide biosynthesis 5	10.827286996684693	10.586856057432932	10.845189610367493	10.78658541336908	10.717833325475418	10.894312436139256	10.935580386434204
ENSMUSG00000054414.4	Slc30a7	Slc30a7	66500	solute carrier family 30 (zinc transporter), member 7	10.953023755255721	11.156010774564052	10.94629200937404	10.988333904185215	11.131406805422028	10.776230725593708	10.900594930765863
ENSMUSG00000089261.1	Mir669n	Mir669n	100316705	microRNA 669n	7.505735499194145	7.59182617858982	7.628216026979134	7.637911923821102	7.647916299609735	7.637492715416951	7.542361526480961
ENSMUSG00000027963.14	Extl2	Extl2	58193	exostosin-like glycosyltransferase 2	9.284879441481321	9.161330510569528	8.96630438239779	9.247465495286898	9.098738709078116	9.496475721748125	9.444945238014705
ENSMUSG00000027962.14	Vcam1	Vcam1	22329	vascular cell adhesion molecule 1	10.129801167910513	8.655031924330208	8.461366826328641	9.203359010648455	9.053606204720374	8.682150136043076	9.313680034706026
ENSMUSG00000033502.15	Cdc14a	Cdc14a	229776	CDC14 cell division cycle 14A	10.261309241557857	10.373340441251827	10.446247494007032	10.380896832497077	10.447354979547443	10.63547244274387	10.352041452598424
ENSMUSG00000106005.1	NA	ENSMUSG00000106005.1	NA	NA	7.800288198475931	7.93227637213084	7.779159093131536	7.736956390647564	7.772363022409973	7.875494740462674	7.9162980412242945
ENSMUSG00000000339.14	Rtca	Rtca	66368	RNA 3'-terminal phosphate cyclase	9.940882871926794	10.011668694416473	10.051626880795988	10.018405489283667	9.926973478335578	10.193675556948666	10.191008790758048
ENSMUSG00000000340.10	Dbt	Dbt	13171	dihydrolipoamide branched chain transacylase E2	9.867602971306793	9.728324525914914	9.766958524207434	9.686742377325793	9.594067763383423	9.474617548797031	9.590900627474081
ENSMUSG00000082394.1	NA	ENSMUSG00000082394.1	NA	NA	7.84100939774605	7.784925195527444	7.742939273881218	7.7196286429338254	7.703924954815738	7.838516220640942	7.79253173617203
ENSMUSG00000105992.1	NA	ENSMUSG00000105992.1	NA	NA	7.397857456800606	7.556271972037039	7.628216026979134	7.505312127908469	7.397857456800606	7.505124134298404	7.574801141964904
ENSMUSG00000034437.8	NA	ENSMUSG00000034437.8	NA	NA	8.92906558491174	8.912300301334295	8.75472814577601	8.799947203279082	9.194471093628692	8.8923230262432	8.8758916147866
ENSMUSG00000027961.7	Lrrc39	Lrrc39	109245	leucine rich repeat containing 39	8.082337021206577	8.026840591332324	8.136987623404249	8.192092719939001	8.077234634280977	8.070323548424376	8.147498163331775
ENSMUSG00000106025.1	NA	ENSMUSG00000106025.1	NA	NA	7.84100939774605	7.768538626319328	7.560831985692123	7.962965908188283	7.792498756325475	7.8254561610572155	7.853119178471582
ENSMUSG00000033439.12	Trmt13	Trmt13	229780	tRNA methyltransferase 13	10.209491104832582	10.04201669291617	10.09887625314827	10.327395974849548	10.042246244702135	10.097723793753211	10.085714139320364
ENSMUSG00000027959.14	Sass6	Sass6	72776	SAS-6 centriolar assembly protein	8.873809710858135	8.926107190318533	9.057288333939836	9.026327449094392	9.095042463834396	9.003347663504949	9.122016391140516
ENSMUSG00000089911.4	Mfsd14a	Mfsd14a	15247	major facilitator superfamily domain containing 14A	11.548695283640482	11.66458375022048	11.394030579823193	11.439093620532033	11.74394276228214	11.595096346820348	11.685140668812858
ENSMUSG00000027957.13	Slc35a3	Slc35a3	229782	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3	10.136001903107852	10.39566311073875	10.54340953943679	10.421470009400718	10.41911139871976	10.386204211875636	10.238217441299161
ENSMUSG00000033400.14	Agl	Agl	77559	amylo-1,6-glucosidase, 4-alpha-glucanotransferase	9.00276551279398	9.02151133931182	9.114254860373654	9.099224069633266	8.990603411936252	8.985574594601216	9.023964884439218
ENSMUSG00000105250.1	Gm29736	Gm29736	101055867	predicted gene, 29736	7.584620802933771	7.50990155704174	7.597406715023039	7.397857456800606	7.523004203990857	7.505124134298404	7.574801141964904
ENSMUSG00000033386.10	Frrs1	Frrs1	20321	ferric-chelate reductase 1	11.14851268259899	11.254738284902905	11.233452691453266	11.231987042183153	11.187768062306322	11.146375567699085	11.14984077277137
ENSMUSG00000028007.13	Snx7	Snx7	76561	sorting nexin 7	7.550384546626172	7.64814465777514	7.560831985692123	7.612618131970887	7.574786282696423	7.783552420143355	7.500058611746718
ENSMUSG00000106037.1	Gm4332	Gm4332	100043278	ribosomal protein S20 pseudogene	9.043684823697946	8.65943737938052	8.836435065642245	8.855102894125121	8.834735329317102	8.670260806726096	8.908250317425603
ENSMUSG00000028134.11	Ptbp2	Ptbp2	56195	polypyrimidine tract binding protein 2	10.328602046016327	10.317092260771096	10.232938936501398	10.231101026975269	10.103274214513739	10.147140265890073	10.224743758993771
ENSMUSG00000105572.1	NA	ENSMUSG00000105572.1	NA	NA	8.159562314939944	8.21792251574323	8.19479797552433	8.141939451086635	8.130567580653961	7.991043358578906	8.039078509520209
ENSMUSG00000106099.1	NA	ENSMUSG00000106099.1	NA	NA	8.417107968535568	8.767838275203166	8.42638543525997	8.602104659252284	8.372831053021114	8.416776872811141	8.308336900774474
ENSMUSG00000028133.17	Rwdd3	Rwdd3	66568	RWD domain containing 3	7.955068968522826	7.714211486746542	7.827685342121245	7.921517959696253	7.896121330943938	8.217850811145311	8.217259070490295
ENSMUSG00000039887.11	Alg14	Alg14	66789	asparagine-linked glycosylation 14	9.298924169596395	9.407453564982282	9.414319119786237	9.455477367052053	9.38672250850992	9.210481818412632	9.334157582385652
ENSMUSG00000084674.1	NA	ENSMUSG00000084674.1	NA	NA	7.638855987923466	7.397857456800606	7.513128471779956	7.784224684502525	7.703924954815738	7.637492715416951	7.500058611746718
ENSMUSG00000106455.1	NA	ENSMUSG00000106455.1	NA	NA	7.584620802933771	7.64814465777514	7.560831985692123	7.397857456800606	7.647916299609735	7.660304578594714	7.542361526480961
ENSMUSG00000053931.11	Cnn3	Cnn3	71994	calponin 3, acidic	7.638855987923466	7.784925195527444	7.812158506425377	7.612618131970887	7.647916299609735	7.612242922422099	7.6865047423723425
ENSMUSG00000104676.1	NA	ENSMUSG00000104676.1	NA	NA	7.397857456800606	7.556271972037039	7.597406715023039	7.397857456800606	7.574786282696423	7.681267856379083	7.500058611746718
ENSMUSG00000028127.10	Abcd3	Abcd3	19299	ATP-binding cassette, sub-family D member 3	9.416615223392775	9.405147284874259	9.431187968753862	9.432825612041185	9.519821795217203	9.330523853954004	9.358298796262114
ENSMUSG00000106087.1	NA	ENSMUSG00000106087.1	NA	NA	8.082337021206577	8.017085185627622	7.935552799027677	7.89945086839826	8.099093032743097	7.981527886763506	8.014938062064195
ENSMUSG00000105597.1	NA	ENSMUSG00000105597.1	NA	NA	7.702487489879231	7.7333180025088994	7.723289460843621	7.812693215854727	7.523004203990857	7.681267856379083	7.667918369065768
ENSMUSG00000039831.16	Arhgap29	Arhgap29	214137	Rho GTPase activating protein 29	7.827876542683809	7.556271972037039	7.560831985692123	7.583888520304295	7.614482390971379	7.612242922422099	7.75108374992603
ENSMUSG00000078592.2	Gm4609	Gm4609	100043724	glyceraldehyde-3-phosphate dehydrogenase pseudogene	8.122064665176733	8.141404334466545	8.110644380695696	8.178122806945707	8.372831053021114	8.11804196935004	8.031140348888643
ENSMUSG00000028124.15	Gclm	Gclm	14630	glutamate-cysteine ligase, modifier subunit	10.049180253517347	9.96257460504124	9.942208583830277	10.108964178610574	10.017054046238881	10.142277565932677	10.26579013031485
ENSMUSG00000057359.7	NA	ENSMUSG00000057359.7	NA	NA	8.79438050512571	8.68975375608335	8.489517991240776	8.58046030856151	8.416442270951846	8.732145119756453	8.48692985216478
ENSMUSG00000039756.12	Dnttip2	Dnttip2	99480	deoxynucleotidyltransferase, terminal, interacting protein 2	12.428945608342378	12.115480797741123	11.987113868123064	12.109614346883285	12.25076435203125	12.335394057555082	12.322569258865748
ENSMUSG00000028121.8	Bcar3	Bcar3	29815	breast cancer anti-estrogen resistance 3	7.584620802933771	7.556271972037039	7.513128471779956	7.505312127908469	7.397857456800606	7.583563355273468	7.542361526480961
ENSMUSG00000053965.10	Pde5a	Pde5a	242202	phosphodiesterase 5A, cGMP-specific	7.638855987923466	7.671964834603098	7.857122484222691	7.798718220229823	7.614482390971379	7.920611291985422	7.626195572137776
ENSMUSG00000054091.9	1810037I17Rik	1810037I17Rik	67704	RIKEN cDNA 1810037I17 gene	12.68017931980456	12.62756348952493	12.450036739337119	12.467785379933993	12.715109535510292	12.55025979199554	12.577652793015865
ENSMUSG00000039701.11	Usp53	Usp53	99526	ubiquitin specific peptidase 53	10.053128529211131	9.970127591512036	9.950321909662021	10.054046607630227	9.863423226169594	10.030707862370805	9.82648500406558
ENSMUSG00000050315.14	Synpo2	Synpo2	118449	synaptopodin 2	7.550384546626172	7.397857456800606	7.679838674453708	7.397857456800606	7.397857456800606	7.397857456800606	7.626195572137776
ENSMUSG00000039234.11	Sec24d	Sec24d	69608	SEC24 homolog D, COPII coat complex component	10.817430045249369	10.83276253594672	10.748234248264845	10.78658541336908	10.678844056563785	10.895024848620158	10.828604572212678
ENSMUSG00000028114.16	Mettl14	Mettl14	210529	methyltransferase 14, N6-adenosine-methyltransferase subunit	10.365794187147593	10.235066539002931	10.284653477123273	10.182109004020429	10.161710646588807	10.307392991695647	10.175987238136976
ENSMUSG00000105784.1	NA	ENSMUSG00000105784.1	NA	NA	7.934278014936343	7.64814465777514	7.842655165352115	7.86431534459471	7.614482390971379	7.875494740462674	7.8857709033187255
ENSMUSG00000027978.9	Prss12	Prss12	19142	serine protease 12 neurotrypsin (motopsin)	8.09047914839922	8.476352466181957	8.284378541620207	8.192092719939001	8.243913378638334	8.256756216232734	8.192668711808418
ENSMUSG00000104960.1	Snhg8	Snhg8	69895	small nucleolar RNA host gene 8	10.246537274081895	10.461627146659753	10.103223741617809	9.934287491708583	9.909399045519788	10.494307568843018	9.816695672598117
ENSMUSG00000096544.2	NA	ENSMUSG00000096544.2	NA	NA	8.286524068897464	8.180688778252733	8.21049052118605	8.141939451086635	8.19882863828208	8.140665119365304	8.134035559304264
ENSMUSG00000106001.1	NA	ENSMUSG00000106001.1	NA	NA	7.827876542683809	7.64814465777514	7.702351545120504	7.612618131970887	7.6773445870219925	7.719067756806865	7.72044105261936
ENSMUSG00000105233.1	NA	ENSMUSG00000105233.1	NA	NA	7.878193477113077	7.88406491068048	7.842655165352115	7.89945086839826	7.772363022409973	7.768505528747197	7.853119178471582
ENSMUSG00000053819.16	Camk2d	Camk2d	108058	calcium/calmodulin-dependent protein kinase II, delta	11.384696185006455	11.34254816925975	11.48009266333008	11.4950973123628	11.378872718385272	11.601191123631203	11.507176778070143
ENSMUSG00000106475.1	NA	ENSMUSG00000106475.1	NA	NA	8.526024736358107	8.723343144886961	8.923443785397192	8.589175545269493	8.613439169498072	8.491628536699968	8.292049223541666
ENSMUSG00000104571.1	NA	ENSMUSG00000104571.1	NA	NA	8.039963571738765	8.149440574578907	8.145545395003573	8.119279084096236	8.066017144029992	7.931270889699118	8.014938062064195
ENSMUSG00000105586.1	NA	ENSMUSG00000105586.1	NA	NA	8.122064665176733	8.438369402895994	8.438198757726521	8.3479130595212	8.464727486205911	8.162563107842589	8.339961063438992
ENSMUSG00000105774.1	NA	ENSMUSG00000105774.1	NA	NA	7.800288198475931	7.7333180025088994	7.827685342121245	7.826200453917407	7.967817901275191	7.768505528747197	7.72044105261936
ENSMUSG00000104906.1	NA	ENSMUSG00000104906.1	NA	NA	7.934278014936343	8.036437814158091	7.884727407508558	8.071481696949428	7.792498756325475	7.637492715416951	8.014938062064195
ENSMUSG00000105378.1	NA	ENSMUSG00000105378.1	NA	NA	8.632037798776938	8.759886068292463	8.642813505496068	8.664341867548163	8.613439169498072	8.63373488958902	8.582422989733761
ENSMUSG00000105553.1	NA	ENSMUSG00000105553.1	NA	NA	7.6828786791914965	7.830290821826788	7.842655165352115	7.962965908188283	7.772363022409973	7.8254561610572155	7.6865047423723425
ENSMUSG00000032826.19	Ank2	Ank2	109676	ankyrin 2, brain	7.6828786791914965	7.693853359503846	7.513128471779956	7.660763482872843	7.6773445870219925	7.637492715416951	7.574801141964904
ENSMUSG00000027968.11	Larp7	Larp7	28036	La ribonucleoprotein 7, transcriptional regulator	11.354221807464755	10.998134249935203	11.128500680371825	11.154905788798624	11.20892623410301	11.315093797083257	11.319859141983438
ENSMUSG00000051278.12	Zgrf1	Zgrf1	71643	zinc finger, GRF-type containing 1	9.026323103632725	8.68975375608335	9.050786359741751	8.939261201014476	8.787253716846902	9.06629272850797	8.956502144956628
ENSMUSG00000028028.11	Alpk1	Alpk1	71481	alpha-kinase 1	7.505735499194145	7.397857456800606	7.397857456800606	7.583888520304295	7.397857456800606	7.397857456800606	7.79253173617203
ENSMUSG00000089988.2	Gm16238	Gm16238	100191076	ribosomal protein L19 pseudogene	7.814317188643171	7.671964834603098	7.761509898593477	7.701295803008223	7.703924954815738	7.583563355273468	7.626195572137776
ENSMUSG00000046688.14	Tifa	Tifa	211550	TRAF-interacting protein with forkhead-associated domain	7.955068968522826	7.75137594333099	7.827685342121245	7.612618131970887	7.9939785504926295	7.863505913840764	7.87514403239599
ENSMUSG00000074238.6	Ap1ar	Ap1ar	211556	adaptor-related protein complex 1 associated regulatory protein	11.364624979986608	11.382855850025276	11.400393619898212	11.346333721933147	11.377490690601576	11.574443770183606	11.617751520489236
ENSMUSG00000105804.1	NA	ENSMUSG00000105804.1	NA	NA	7.702487489879231	7.768538626319328	7.723289460843621	7.798718220229823	7.864227249252844	7.681267856379083	7.72044105261936
ENSMUSG00000105447.1	NA	ENSMUSG00000105447.1	NA	NA	7.912608139081064	8.082280971762653	8.054531698120407	7.942654790465073	8.042955253292183	8.03638140090641	8.106276441905194
ENSMUSG00000105550.1	NA	ENSMUSG00000105550.1	NA	NA	7.853752638581834	8.125042008681799	7.897938486251651	7.701295803008223	7.792498756325475	7.961989210236303	7.8178471098228135
ENSMUSG00000105008.1	NA	ENSMUSG00000105008.1	NA	NA	7.754820548759854	7.714211486746542	7.679838674453708	7.637911923821102	7.647916299609735	7.768505528747197	7.667918369065768
ENSMUSG00000050549.8	Fam241a	Fam241a	70617	family with sequence similarity 241, member A	9.967724531046656	10.01750137451628	10.063592477940325	9.963835550057315	9.881600173812366	9.950473143715051	9.96288794641798
ENSMUSG00000074236.3	NA	ENSMUSG00000074236.3	NA	NA	7.934278014936343	7.920657721624756	7.884727407508558	7.9106080952647435	7.864227249252844	7.90971992191774	7.998271649562869
ENSMUSG00000028023.16	Pitx2	Pitx2	18741	paired-like homeodomain transcription factor 2	7.613463113237659	7.693853359503846	7.513128471779956	7.397857456800606	7.397857456800606	7.583563355273468	7.542361526480961
ENSMUSG00000106258.1	Rpl7a-ps7	Rpl7a-ps7	668840	ribosomal protein L7A, pseudogene 7	9.011655524268708	8.771792251398018	8.89019984653344	8.827872840732926	8.82070724180087	8.724608077226282	8.756169559499547
ENSMUSG00000041220.10	Elovl6	Elovl6	170439	ELOVL fatty acid elongase 6	8.913093668472635	8.956572065958929	9.000837444094474	8.878390526913373	8.990603411936252	9.015046966719176	9.11475434984841
ENSMUSG00000106092.1	NA	ENSMUSG00000106092.1	NA	NA	7.397857456800606	7.64814465777514	7.655337991803435	7.612618131970887	7.574786282696423	7.612242922422099	7.6865047423723425
ENSMUSG00000028017.7	Egf	Egf	13645	epidermal growth factor	8.322622120526042	8.007163977044126	8.225855563903913	8.149328260956487	7.967817901275191	8.22447627350245	8.286545218344223
ENSMUSG00000028012.15	Rrh	Rrh	20132	retinal pigment epithelium derived rhodopsin homolog	7.6617969387026665	7.59182617858982	7.397857456800606	7.549786225220461	7.523004203990857	7.397857456800606	7.397857456800606
ENSMUSG00000028010.16	Gar1	Gar1	68147	GAR1 ribonucleoprotein	9.962117450047652	9.871748562043347	9.950321909662021	9.999553006840191	9.903489957738607	9.891795765788979	9.98538030664567
ENSMUSG00000027999.15	Pla2g12a	Pla2g12a	66350	phospholipase A2, group XIIA	9.05795949516711	8.66382379814119	8.758964553670562	8.960887784185472	8.884694913341304	9.046628529397776	8.851753467624265
ENSMUSG00000027997.9	Casp6	Casp6	12368	caspase 6	11.182470164103933	10.795744678737767	10.98155447972552	10.952409728448885	11.047690440975282	11.086639307595586	11.11869020912873
ENSMUSG00000027994.14	Mcub	Mcub	66815	mitochondrial calcium uniporter dominant negative beta subunit	9.557106263165611	9.358120636051357	9.407020850664276	9.645049680067457	9.82631839787119	9.607823532859907	9.69635629241197
ENSMUSG00000001052.15	Sec24b	Sec24b	99683	SEC24 homolog B, COPII coat complex component	11.137011548830264	11.406397955625614	11.237985968789504	11.28406086446823	11.415018520105333	11.3071146085597	11.264073548628444
ENSMUSG00000063328.6	Gm9396	Gm9396	668844	predicted gene 9396	8.787191895079237	8.486919407025901	8.706968296798511	8.549324878983333	8.663827592077856	8.491628536699968	8.49128986078141
ENSMUSG00000105011.1	NA	ENSMUSG00000105011.1	NA	NA	7.550384546626172	7.397857456800606	7.513128471779956	7.637911923821102	7.397857456800606	7.397857456800606	7.574801141964904
ENSMUSG00000041084.8	Ostc	Ostc	66357	oligosaccharyltransferase complex subunit (non-catalytic)	12.400754337021683	11.9735020993207	12.078484544608834	12.153908235329885	12.073567356663206	12.188427462618957	12.340363447070008
ENSMUSG00000105466.1	NA	ENSMUSG00000105466.1	NA	NA	7.550384546626172	7.50990155704174	7.779159093131536	7.660763482872843	7.864227249252844	7.783552420143355	7.574801141964904
ENSMUSG00000062006.12	Rpl34	Rpl34	68436	ribosomal protein L34	15.162153313271308	14.526743693798922	14.537356522339492	14.5411642459185	14.566632302665568	14.408026045176355	14.370330479418529
